MFE,MAE,Final_PL,Win,MFE_Utilization
887.7728706624598,9.755745831453462,789.0328977016691,True,88.87778887778914
479.841369986479,63.522307345652486,194.93555655700757,True,40.6250000000001
48.29562866155715,0.0,32.36052275799754,True,67.00507614213168
210.18476791347453,52.54619197836863,188.21090581342773,True,89.54545454545372
159.3979269941383,3.3393420459686762,106.85894547093184,True,67.03910614525212
159.27174402883801,145.46552501126598,97.24380351509491,True,61.05527638190976
463.1635872014393,0.8364127985571483,307.1726002703885,True,66.32054176072198
264.37854889589767,77.09418657052798,208.3100495718801,True,78.79234167894037
149.21999999999935,68.76000000000295,116.82000000000015,True,78.287092882992
211.30909090909216,5.389090909092457,-0.2836363636361056,False,-0.13422818791934019
108.36000000000097,114.7709090909078,9.225454545453264,True,8.513708513707256
33.70909090909005,249.07272727272638,-239.70909090909007,False,-711.1111111111267
132.863636363638,136.45454545454382,-112.03636363635971,False,-84.32432432432033
162.47999999999956,109.92000000000371,89.51999999999498,True,55.096011816836054
162.47999999999956,109.92000000000371,89.51999999999498,True,55.096011816836054
600.1036363636355,4.916363636366151,550.3254545454571,True,91.70506912442453
725.4618181818163,62.56000000000015,676.6181818181788,True,93.26723541618613
21.331818181818416,242.07727272727246,-239.57272727272732,False,-1123.0769230769108
0.0,111.39636363636353,-62.68363636363557,False,
408.5518181818183,27.25,184.20999999999918,True,45.08852777104029
44.420909090909305,137.78818181818104,-132.0718181818172,False,-297.31903485254327
137.63454545454604,47.33181818181867,116.04272727272813,True,84.31221020092762
37.79999999999973,112.32000000000016,-116.03999999999951,False,-306.9841269841279
18.429090909090355,159.60000000000068,-51.978181818181994,False,-282.0441988950371
70.07000000000022,102.66454545454611,-25.231818181819683,False,-36.00944510035622
434.519999999999,44.50909090909048,190.18363636363625,True,43.768672641912154
501.9054545454535,23.07272727272638,243.1963636363635,True,48.454616588419476
260.5909090909086,75.31363636363731,153.204545454545,True,58.791208791208724
374.2081818181821,64.88090909090758,328.1009090909093,True,87.67871068364958
67.59818181818062,200.07000000000056,-169.5845454545469,False,-250.87145969499568
150.88999999999993,81.80090909090816,35.47818181818221,True,23.51261304140912
39.42000000000098,193.85999999999964,-100.44000000000075,False,-254.79452054794075
55.93181818181817,216.23727272727288,-208.26090909090988,False,-372.347826086958
63.82272727272813,152.77727272727319,-55.531818181818736,False,-87.00947225981025
234.57272727272957,92.6645454545444,219.10090909091028,True,93.40425531914853
52.13454545454559,136.6118181818183,-117.14181818181773,False,-224.69135802468992
38.01818181818283,206.97545454545443,-206.97545454545443,False,-544.4117647058675
135.20000000000064,98.32727272727196,19.854545454546205,True,14.68531468531517
253.5627272727275,99.58909090909202,202.0990909090905,True,79.70378496982971
250.93454545454813,61.49818181817894,176.6700000000016,True,70.40481400437626
0.0,250.56818181818386,-238.63636363636363,False,
138.28909090909238,48.89454545454451,12.223636363635292,True,8.83919062832714
221.97363636363616,79.08272727272256,105.69000000000469,True,47.61376248612868
23.909090909090907,131.02181818181862,-117.15454545454762,False,-490.0000000000091
140.88545454545476,171.2454545454557,117.17454545454443,True,83.17008014247466
24.297272727272475,140.01818181818243,-23.199090909091655,False,-95.48022598870463
15.649090909089159,245.30636363636526,-235.28545454545588,False,-1503.5087719300013
188.16000000000076,26.45999999999981,170.72999999999752,True,90.73660714285545
233.05454545454364,40.784545454544904,224.21454545454708,True,96.20689655172558
164.00454545454892,51.023636363633564,-0.19181818181800733,False,-0.11695906432737653
32.6672727272726,243.84818181818352,-227.8036363636395,False,-697.3451327433752
60.42181818181705,195.35636363636536,-97.6218181818191,False,-161.567164179109
141.1781818181799,146.16545454545678,-155.37272727272986,False,-110.0543478260903
109.30454545454373,143.04363636363556,-129.14363636363672,False,-118.15028901734324
302.0945454545444,15.792727272727129,297.716363636363,True,98.55072463768128
0.0,252.9545454545469,-244.84090909091066,False,
142.43090909090876,84.15272727272772,-73.63363636363813,False,-51.69779286927131
2.4545454545463223,260.4545454545442,-258.4090909090915,False,-10527.77777777408
79.07454545454563,165.28363636363923,-165.28363636363923,False,-209.0225563909806
50.400000000002784,151.96363636363358,-140.05090909090674,False,-277.87878787876787
63.00909090909053,32.4272727272732,-21.48636363636507,False,-34.10041841004432
2.945454545456331,265.48363636363604,-265.48363636363604,False,-9013.333333327859
