MFE,MAE,Final_PL,Win,MFE_Utilization
128.52636322667962,161.69445696259484,0.0,False,0.0
140.06309148265035,51.915277151869724,109.77917981072407,True,78.37837837837704
77.87291572780582,55.70076611085927,63.81252816584146,True,81.94444444444518
69.7611536728261,51.915277151869724,27.039206849932405,True,38.75968992248035
113.56466876971527,66.69671022983408,0.0,False,0.0
114.4659756647163,128.88688598467533,83.8215412347921,True,73.22834645669278
185.66922036953505,45.966651644884266,124.38035150968659,True,66.99029126213489
199.2789544840009,55.5205047318603,151.68995042811807,True,76.11940298507362
17.034700315458526,68.13880126182855,-69.35556557007442,False,-407.14285714281766
384.7272727272701,9.454545454546777,260.3636363636344,True,67.67485822306233
341.0909090909064,8.000000000002645,216.72727272727073,True,63.53944562899778
193.45454545454476,50.18181818181884,69.09090909090908,True,35.714285714285836
141.00000000000136,10.499999999999545,72.99999999999955,True,51.77304964538925
131.00000000000136,20.499999999999545,65.49999999999955,True,49.99999999999913
0.0,179.63636363636417,-177.27272727272728,False,
81.18181818181895,163.2272727272735,-157.18181818182052,False,-193.6170212765968
46.636363636364415,246.9999999999992,-224.54545454545456,False,-481.4814814814735
34.18181818182016,111.27272727272528,-90.18181818181884,False,-263.8297872340292
232.90909090909176,127.90909090909177,205.2272727272727,True,88.11475409836032
128.4545454545458,67.90909090909054,-0.8181818181810739,False,-0.6369426751586545
86.54545454545398,21.000000000001155,-0.6363636363645045,False,-0.7352941176480667
333.7727272727276,0.0,328.68181818181876,True,98.47473784556729
118.63636363636321,75.68181818181858,39.3181818181812,True,33.141762452106875
284.3181818181816,16.818181818182023,174.09090909090887,True,61.23101518784969
21.272727272726527,211.63636363636337,-201.27272727272774,False,-946.1538461538815
427.0909090909083,84.72727272727339,386.54545454545433,True,90.50659855257568
179.4545454545451,0.0,36.545454545454376,True,20.364741641337332
179.4545454545451,0.0,36.545454545454376,True,20.364741641337332
71.27272727272735,9.909090909090992,-0.9090909090909091,False,-1.275510204081631
122.18181818181785,33.45454545454562,112.54545454545429,True,92.11309523809528
55.63636363636388,61.18181818181793,-32.09090909090884,False,-57.6797385620908
0.0,246.54545454545436,-251.45454545454493,False,
94.77272727272789,76.81818181818119,18.86363636363678,True,19.904076738609422
75.0,34.772727272727685,-21.59090909090909,False,-28.787878787878785
63.454545454544785,118.72727272727305,1.9999999999998346,True,3.1518624641831536
62.04545454545392,105.00000000000063,-21.13636363636405,False,-34.065934065935075
159.81818181818198,37.45454545454528,107.27272727272727,True,67.12172923777013
214.63636363636311,0.0,142.90909090909113,True,66.58195679796724
69.54545454545433,24.77272727272748,62.04545454545392,True,89.21568627450918
114.54545454545476,30.45454545454566,80.22727272727313,True,70.03968253968276
99.77272727272748,45.22727272727293,0.0,False,0.0
49.95454545454487,198.86363636363635,-199.18181818181938,False,-398.7261146496886
84.81818181818156,137.4545454545457,5.454545454545454,True,6.430868167202592
138.27272727272677,40.09090909090983,105.81818181818105,True,76.5285996055224
0.0,186.90909090909122,-175.2727272727266,False,
140.31818181818156,33.09090909090938,109.77272727272727,True,78.23129251700695
113.90909090909004,59.500000000000874,89.0909090909091,True,78.21229050279389
111.999999999999,4.363636363637355,86.54545454545355,True,77.27272727272707
147.27272727272768,146.81818181818056,2.7272727272723136,True,1.8518518518515659
39.63636363636397,83.99999999999966,9.09090909090909,True,22.93577981651357
29.04545454545417,29.04545454545417,24.136363636364003,True,83.0985915492981
29.04545454545417,29.04545454545417,24.136363636364003,True,83.0985915492981
92.00000000000045,21.000000000001364,0.0,False,0.0
35.0,136.5000000000003,-5.090909090908802,False,-14.54545454545372
168.99999999999864,11.000000000001362,50.0,True,29.585798816568285
118.99999999999862,33.500000000001364,10.99999999999909,True,9.243697478990939
58.99999999999863,116.00000000000136,-22.99999999999954,False,-38.983050847457754
109.22727272727198,33.9545454545462,-0.40909090909053697,False,-0.37453183520565436
362.9999999999995,47.00000000000045,292.99999999999955,True,80.71625344352617
321.49999999999864,0.0,251.4999999999986,True,78.22706065318808
205.6363636363651,37.0909090909076,43.63636363636363,True,21.22015915119348
47.09090909090822,182.63636363636394,-181.68181818181932,False,-385.8108108108204
60.45454545454421,229.09090909090952,-220.45454545454547,False,-364.6616541353459
289.5454545454537,22.272727272727685,274.0909090909078,True,94.66248037676593
275.00000000000006,4.999999999999586,259.5454545454541,True,94.38016528925603
196.36363636363635,74.86363636363524,178.36363636363595,True,90.83333333333313
173.86363636363635,73.22727272727309,87.13636363636438,True,50.11764705882397
94.49999999999962,74.8636363636371,-57.272727272727266,False,-60.606060606060844
4.090909090909091,163.2272727272731,-142.36363636363524,False,-3479.9999999999727
112.72727272727272,18.54545454545587,95.63636363636265,True,84.83870967741848
73.63636363636488,57.727272727271895,72.27272727272768,True,98.14814814814704
177.54545454545223,34.36363636363694,-1.272727272729009,False,-0.716845878137188
23.72727272727347,157.90909090909238,-160.3636363636356,False,-675.8620689654929
69.09090909090908,67.63636363636495,-1.4545454545474386,False,-2.1052631578976087
135.2727272727266,18.18181818181818,-1.4545454545474386,False,-1.0752688172057732
136.00000000000196,1.4545454545441316,-0.7272727272720658,False,-0.5347593582882759
0.0,126.5454545454552,-46.54545454545521,False,
15.999999999999089,207.0000000000027,-194.99999999999997,False,-1218.7500000000693
13.363636363637228,252.00000000000085,-226.22727272727096,False,-1692.85714285702
207.99999999999932,97.45454545454612,96.72727272727404,True,46.50349650349729
111.27272727272528,17.454545454546114,7.2727272727272725,True,6.535947712418418
195.4999999999979,18.54545454545525,0.0,False,0.0
